Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype
192.168.1.70-192.168.1.90-44617-0-6,192.168.1.70,44617.0,192.168.1.90,0,6.0,2894037.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,345.538083998235,0.69107616799647,2894037.0,0.0,2894037.0,2894037.0,0.0,2894037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-35902-0-6,192.168.1.70,35902.0,192.168.1.90,0,6.0,48191024.0,3.0,0.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,3.112612838440619,0.0622522567688123,24095512.0,7547731.321490452,18758460.0,48191024.0,7547731.321490452,18758460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,512.0,0.0,20.0,0.0,0.0,7547731.321490452,29432564.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-28038-0-6,192.168.1.70,28038.0,192.168.1.90,0,6.0,25007468.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,3.998805476827962,0.1199641643048388,12503734.0,11824487.082374863,4142559.0,4142559.0,0.0,4142559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0399880547682796,0.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,512.0,0.0,20.0,4142559.0,0.0,0.0,20864909.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-51949-0-6,192.168.1.70,51949.0,192.168.1.90,0,6.0,11794002.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,8.478886132120378,0.1695777226424075,11794002.0,0.0,11794002.0,11794002.0,0.0,11794002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,11794002.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-29416-0-6,192.168.1.70,29416.0,192.168.1.90,0,6.0,91443.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,5467.8870990671785,21.871548396268714,91443.0,0.0,91443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.935774198134355,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-2389-33210-6,192.168.1.70,2389.0,192.168.1.90,33210,6.0,15172.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8217769575534,15172.0,0.0,15172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,65.9108884787767,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-16521-0-6,192.168.1.70,16521.0,192.168.1.90,0,6.0,50214.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,995.7382403313816,39.82952961325527,50214.0,0.0,50214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,19.91476480662764,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-7963-0-6,192.168.1.70,7963.0,192.168.1.90,0,6.0,25033714.0,3.0,1.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,5.192996932057305,0.1597845209863786,8344571.333333334,8910088.149511224,32836.0,25000878.0,7426434.224245711,7249157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0399461302465946,0.0,21.908902300206645,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,512.0,0.0,20.0,0.0,0.0,7426434.224245711,17751721.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-3021-295-6,192.168.1.70,3021.0,192.168.1.90,295,6.0,19317.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.53574571620852,19317.0,0.0,19317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,51.767872858104255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-6889-0-6,192.168.1.70,6889.0,192.168.1.90,0,6.0,52739.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,9480.649993363544,37.922599973454176,52739.0,0.0,52739.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,18.961299986727088,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-13686-0-6,192.168.1.70,13686.0,192.168.1.90,0,6.0,10120840.0,2.0,0.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,265.9858272633497,0.1976120559163073,10120840.0,0.0,10120840.0,10120840.0,0.0,10120840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1336.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10120840.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-1892-32865-6,192.168.1.70,1892.0,192.168.1.90,32865,6.0,32047.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.40833775392392,32047.0,0.0,32047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,31.20416887696196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-46030-0-6,192.168.1.70,46030.0,192.168.1.90,0,6.0,39247349.0,4.0,1.0,180.0,0.0,50.0,10.0,0.0,0.0,0.0,4.586297026074297,0.1273971396131749,9811837.25,13705501.573466944,32744.0,39214605.0,14765073.096409883,1762098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0254794279226349,0.0,20.41241452319316,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,512.0,0.0,20.0,1762098.0,0.0,15625611.00242805,29775229.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-2554-0-6,192.168.1.70,2554.0,192.168.1.90,0,6.0,104047.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,480.5520582044653,19.22208232817861,104047.0,0.0,104047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.611041164089306,0.0,28.867513459481287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-38572-0-6,192.168.1.70,38572.0,192.168.1.90,0,6.0,10150333.0,3.0,1.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,147.77840293515493,0.3940757411604131,3383444.333333333,3488479.1887021963,65921.0,10084412.0,2798219.523053901,3063566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0985189352901032,0.0,223.60679774997897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,512.0,0.0,20.0,3063566.0,0.0,0.0,7020846.0,Malicious,DoS,DoS ACK
192.168.1.244-192.168.1.42-15254-53-17,192.168.1.244,15254.0,192.168.1.42,53,17.0,3613492.0,3.0,0.0,114.0,0.0,38.0,0.0,0.0,0.0,0.0,31.548430161184804,0.8302218463469685,1806746.0,1980179.001607683,406548.0,3613492.0,1980179.001607683,406548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,114.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Malicious,Mirai,Mirai DDoS DNS
192.168.1.70-192.168.1.90-40402-0-6,192.168.1.70,40402.0,192.168.1.90,0,6.0,3083517.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,324.3050062639512,0.6486100125279024,3083517.0,0.0,3083517.0,3083517.0,0.0,3083517.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-29798-0-6,192.168.1.70,29798.0,192.168.1.90,0,6.0,30164496.0,4.0,1.0,2000.0,0.0,500.0,0.0,0.0,0.0,0.0,66.30311343507944,0.1657577835876986,7541124.0,8850653.824346012,45060.0,30119436.0,8946533.370504579,3044544.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,20.0,0.0331515567175397,0.0,204.1241452319315,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,512.0,0.0,20.0,3044544.0,0.0,9310223.25786917,20120768.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-18518-0-6,192.168.1.70,18518.0,192.168.1.90,0,6.0,91991.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,5435.31432422737,21.74125729690948,91991.0,0.0,91991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.87062864845474,0.0,288.67513459481285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-10804-0-6,192.168.1.70,10804.0,192.168.1.90,0,6.0,30432577.0,4.0,0.0,5404.0,0.0,1356.0,10.000000000000014,0.0,0.0,0.0,177.57286870579512,0.1314380967474427,10144192.333333334,35591.5092730462,10103357.0,30432577.0,35591.5092730462,10103357.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1336.0,10.954451150103305,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,1.0,1801.0,0.0,512.0,0.0,20.0,0.0,0.0,35591.5092730462,10168624.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-11673-0-6,192.168.1.70,11673.0,192.168.1.90,0,6.0,3044938.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,328.4139118760382,0.6568278237520764,3044938.0,0.0,3044938.0,3044938.0,0.0,3044938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-61508-0-6,192.168.1.70,61508.0,192.168.1.90,0,6.0,22318013.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,6.721028435640753,0.1792274249504201,7439337.666666666,9964176.600165432,223976.0,22094037.0,10976222.695780387,3285657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.044806856237605,0.0,22.36067977499789,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,512.0,0.0,20.0,3285657.0,0.0,0.0,18808380.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-54176-0-17,192.168.1.70,54176.0,192.168.1.90,0,17.0,34469574.0,6.0,0.0,1650.0,0.0,500.0,246.47515087732475,0.0,0.0,0.0,47.86830263698646,0.1740665550435871,6893914.8,4726339.817257399,1329428.0,34469574.0,4726339.817257399,1329428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,50.0,240.535117721182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,0.0,0.0,0.0,8.0,2072664.5,1051095.138350711,2320219.4327339674,12022334.0,Malicious,DoS,DoS UDP
192.168.1.70-192.168.1.90-1181-60444-6,192.168.1.70,1181.0,192.168.1.90,60444,6.0,11579832.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727140773717615,11579832.0,0.0,11579832.0,11579832.0,0.0,11579832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,11579832.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-35271-0-6,192.168.1.70,35271.0,192.168.1.90,0,6.0,46159.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1083.2123746181676,43.32849498472671,46159.0,0.0,46159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21.664247492363355,0.0,28.867513459481287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-39161-0-6,192.168.1.70,39161.0,192.168.1.90,0,6.0,8925613.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,112.03712282842646,0.3361113684852794,4462806.5,6268100.685673812,30590.0,8895023.0,0.0,8895023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,20.0,0.1120371228284264,0.0,250.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,8895023.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-29084-0-6,192.168.1.70,29084.0,192.168.1.90,0,6.0,103812.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,481.6398874889223,19.26559549955689,103812.0,0.0,103812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.632797749778446,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-2389-1287-6,192.168.1.70,2389.0,192.168.1.90,1287,6.0,41745.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.90992933285424,41745.0,0.0,41745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,23.95496466642712,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-24971-0-6,192.168.1.70,24971.0,192.168.1.90,0,6.0,27168.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1840.4004711425205,73.61601884570082,27168.0,0.0,27168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,36.80800942285041,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-1553-25155-6,192.168.1.70,1553.0,192.168.1.90,25155,6.0,37940.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.714812862414334,37940.0,0.0,37940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,26.357406431207167,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-51630-0-6,192.168.1.70,51630.0,192.168.1.90,0,6.0,942812.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,106.0656843570086,2.121313687140172,942812.0,0.0,942812.0,942812.0,0.0,942812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-38883-0-6,192.168.1.70,38883.0,192.168.1.90,0,6.0,43214172.0,6.0,0.0,2980.0,0.0,500.0,8.164965809277263,0.0,0.0,0.0,68.95885914463432,0.1388433405596664,8642834.4,3795820.463496041,3063258.0,43214172.0,3795820.463496041,3063258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,480.0,7.559289460184543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0,596.0,0.0,512.0,0.0,20.0,3063258.0,0.0,2497893.843493287,13105434.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-3021-51178-6,192.168.1.70,3021.0,192.168.1.90,51178,6.0,36563.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.700106665208,36563.0,0.0,36563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,27.350053332604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-11957-0-6,192.168.1.70,11957.0,192.168.1.90,0,6.0,29818.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,16768.394929237373,67.0735797169495,29818.0,0.0,29818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,33.53678985847475,0.0,288.67513459481285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-41325-0-6,192.168.1.70,41325.0,192.168.1.90,0,6.0,1586141.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,63.04609741504696,1.2609219483009393,1586141.0,0.0,1586141.0,1586141.0,0.0,1586141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-18460-0-6,192.168.1.70,18460.0,192.168.1.90,0,6.0,12563.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,3979.941096871767,159.19764387487066,12563.0,0.0,12563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,79.59882193743533,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-4778-0-6,192.168.1.70,4778.0,192.168.1.90,0,6.0,38098985.0,3.0,0.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,3.412164392305989,0.0787422552070613,19049492.5,13721263.546248376,9347094.0,38098985.0,13721263.546248376,9347094.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,512.0,0.0,20.0,0.0,0.0,13721263.546248376,28751891.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-34701-0-6,192.168.1.70,34701.0,192.168.1.90,0,6.0,23200700.0,4.0,0.0,1980.0,0.0,500.0,10.000000000000004,0.0,0.0,0.0,85.34225260444728,0.1724085911200955,7733566.666666667,4061155.686975363,3046130.0,23200700.0,4061155.686975363,3046130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,480.0,10.95445115010332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,660.0,0.0,512.0,0.0,20.0,3046130.0,0.0,166964.88160089235,10195347.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-42314-0-6,192.168.1.70,42314.0,192.168.1.90,0,6.0,108202.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,4620.986673074434,18.48394669229774,108202.0,0.0,108202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,9.24197334614887,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-2389-36776-6,192.168.1.70,2389.0,192.168.1.90,36776,6.0,20105.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47774185525988,20105.0,0.0,20105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,49.73887092762994,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-26613-0-6,192.168.1.70,26613.0,192.168.1.90,0,6.0,45182191.0,3.0,0.0,1480.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,32.756268946762674,0.066397842459654,22591095.5,7813725.800689739,17065957.0,45182191.0,7813725.800689739,17065957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,480.0,10.000000000000004,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,512.0,0.0,20.0,0.0,0.0,7813725.800689739,28116234.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-46582-0-6,192.168.1.70,46582.0,192.168.1.90,0,6.0,16245.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,3077.8701138811944,123.11480455524776,16245.0,0.0,16245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,61.557402277623886,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-6945-0-6,192.168.1.70,6945.0,192.168.1.90,0,6.0,10462271.0,2.0,1.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,257.30551235004333,0.2867446274331835,5231135.5,7328452.558897035,49137.0,10413134.0,0.0,10413134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.0955815424777278,0.0,674.7325396036566,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10413134.0,Malicious,DoS,DoS PSH
